Date,Energy Source,Renewable Generation
2022-08-09,Wind,47.926
2022-08-10,Biomass,40.17
2022-08-10,Geothermal,14.709999999999999
2022-08-10,Hydro,88.319
2022-08-10,Photovoltaic,111.28
2022-08-10,Wind,56.709
2022-08-11,Biomass,41.229
2022-08-11,Geothermal,14.879999999999999
2022-08-11,Hydro,91.812
2022-08-11,Photovoltaic,106.54599999999999
2022-08-11,Wind,39.822
2022-08-12,Biomass,40.677
2022-08-12,Geothermal,14.91
2022-08-12,Hydro,80.935
2022-08-12,Photovoltaic,88.629
2022-08-12,Wind,21.781
2022-08-13,Biomass,32.907000000000004
2022-08-13,Geothermal,14.879999999999999
2022-08-13,Hydro,75.826
2022-08-13,Photovoltaic,105.071
2022-08-13,Wind,28.896
2022-08-14,Biomass,29.927
2022-08-14,Geothermal,14.96
2022-08-14,Hydro,85.84
2022-08-14,Photovoltaic,107.583
2022-08-14,Wind,40.012
2022-08-15,Biomass,30.052
2022-08-15,Geothermal,14.64
2022-08-15,Hydro,78.367
2022-08-15,Photovoltaic,100.166
2022-08-15,Wind,41.405
2022-08-16,Biomass,40.005
2022-08-16,Geothermal,14.65
2022-08-16,Hydro,91.458
2022-08-16,Photovoltaic,105.377
2022-08-16,Wind,50.211
2022-08-17,Biomass,45.233000000000004
2022-08-17,Geothermal,14.64
2022-08-17,Hydro,86.999
2022-08-17,Photovoltaic,92.261
2022-08-17,Wind,23.261
2022-08-18,Biomass,46.356
2022-08-18,Geothermal,14.76
2022-08-18,Hydro,90.896
2022-08-18,Photovoltaic,60.747
2022-08-18,Wind,37.737
2022-08-19,Biomass,42.232
2022-08-19,Geothermal,14.75
2022-08-19,Hydro,92.092
2022-08-19,Photovoltaic,77.407
2022-08-19,Wind,87.60900000000001
2022-08-20,Biomass,33.467
2022-08-20,Geothermal,14.74
2022-08-20,Hydro,86.00699999999999
2022-08-20,Photovoltaic,106.934
2022-08-20,Wind,50.862
2022-08-21,Biomass,28.959
2022-08-21,Geothermal,14.709999999999999
2022-08-21,Hydro,75.124
2022-08-21,Photovoltaic,108.95
2022-08-21,Wind,67.37
2022-08-22,Biomass,42.795
2022-08-22,Geothermal,14.87
2022-08-22,Hydro,77.846
2022-08-22,Photovoltaic,107.708
2022-08-22,Wind,46.108
2022-08-23,Biomass,47.247
2022-08-23,Geothermal,14.78
2022-08-23,Hydro,86.333
2022-08-23,Photovoltaic,99.878
2022-08-23,Wind,34.203
2022-08-24,Biomass,46.314
2022-08-24,Geothermal,14.76
2022-08-24,Hydro,80.154
2022-08-24,Photovoltaic,105.963
2022-08-24,Wind,64.167
2022-08-25,Biomass,47.95
2022-08-25,Geothermal,14.82
2022-08-25,Hydro,72.978
2022-08-25,Photovoltaic,105.759
2022-08-25,Wind,54.124
2022-08-26,Biomass,49.071
2022-08-26,Geothermal,14.84
2022-08-26,Hydro,99.54
2022-08-26,Photovoltaic,99.548
2022-08-26,Wind,18.532
2022-08-27,Biomass,42.995
2022-08-27,Geothermal,14.62
2022-08-27,Hydro,74.503
2022-08-27,Photovoltaic,87.91
2022-08-27,Wind,15.912
2022-08-28,Biomass,38.367
2022-08-28,Geothermal,14.76
2022-08-28,Hydro,66.89
2022-08-28,Photovoltaic,89.342
2022-08-28,Wind,18.377
2022-08-29,Biomass,51.387
2022-08-29,Geothermal,14.629999999999999
2022-08-29,Hydro,86.106
2022-08-29,Photovoltaic,87.734
2022-08-29,Wind,17.238
2022-08-30,Biomass,53.758
2022-08-30,Geothermal,14.549999999999999
2022-08-30,Hydro,98.21300000000001
2022-08-30,Photovoltaic,82.663
2022-08-30,Wind,25.117
2022-08-31,Biomass,55.424
2022-08-31,Geothermal,14.6
2022-08-31,Hydro,96.186
2022-08-31,Photovoltaic,74.85
2022-08-31,Wind,29.87
2022-09-01,Biomass,52.441
2022-09-01,Geothermal,14.629999999999999
2022-09-01,Hydro,72.38
2022-09-01,Photovoltaic,68.816
2022-09-01,Wind,37.506
2022-09-02,Biomass,49.723
2022-09-02,Geothermal,14.629999999999999
2022-09-02,Hydro,82.071
2022-09-02,Photovoltaic,92.946
2022-09-02,Wind,42.487
2022-09-03,Biomass,41.88
2022-09-03,Geothermal,14.67
2022-09-03,Hydro,67.278
2022-09-03,Photovoltaic,73.19200000000001
2022-09-03,Wind,16.053
2022-09-04,Biomass,33.93
2022-09-04,Geothermal,14.64
2022-09-04,Hydro,69.181
2022-09-04,Photovoltaic,89.371
2022-09-04,Wind,22.019
2022-09-05,Biomass,46.892
2022-09-05,Geothermal,14.35
2022-09-05,Hydro,88.883
2022-09-05,Photovoltaic,100.165
2022-09-05,Wind,28.492
2022-09-06,Biomass,51.644999999999996
2022-09-06,Geothermal,14.399999999999999
2022-09-06,Hydro,84.345
2022-09-06,Photovoltaic,97.909
2022-09-06,Wind,9.074
2022-09-07,Biomass,51.856
2022-09-07,Geothermal,14.219999999999999
2022-09-07,Hydro,89.231
2022-09-07,Photovoltaic,82.916
2022-09-07,Wind,20.339
2022-09-08,Biomass,48.572
2022-09-08,Geothermal,14.03
2022-09-08,Hydro,99.944
2022-09-08,Photovoltaic,72.535
2022-09-08,Wind,45.232
2022-09-09,Biomass,45.783
2022-09-09,Geothermal,14.12
2022-09-09,Hydro,88.034
2022-09-09,Photovoltaic,92.14099999999999
2022-09-09,Wind,74.508
2022-09-10,Biomass,33.742
2022-09-10,Geothermal,14.12
2022-09-10,Hydro,86.056
2022-09-10,Photovoltaic,100.547
2022-09-10,Wind,80.113
2022-09-11,Biomass,30.707
2022-09-11,Geothermal,14.64
2022-09-11,Hydro,72.149
2022-09-11,Photovoltaic,108.877
2022-09-11,Wind,66.644
2022-09-12,Biomass,46.408
2022-09-12,Geothermal,14.629999999999999
2022-09-12,Hydro,80.42
2022-09-12,Photovoltaic,102.709
2022-09-12,Wind,37.239
2022-09-13,Biomass,50.65
2022-09-13,Geothermal,14.62
2022-09-13,Hydro,74.53999999999999
2022-09-13,Photovoltaic,97.538
2022-09-13,Wind,15.233
2022-09-14,Biomass,51.333
2022-09-14,Geothermal,14.459999999999999
2022-09-14,Hydro,79.277
2022-09-14,Photovoltaic,73.745
2022-09-14,Wind,48.114
2022-09-15,Biomass,47.138
2022-09-15,Geothermal,14.44
2022-09-15,Hydro,78.854
2022-09-15,Photovoltaic,57.7
2022-09-15,Wind,72.803
2022-09-16,Biomass,41.685
2022-09-16,Geothermal,14.629999999999999
2022-09-16,Hydro,87.31
2022-09-16,Photovoltaic,79.632
2022-09-16,Wind,85.728
2022-09-17,Biomass,32.371
2022-09-17,Geothermal,14.99
2022-09-17,Hydro,61.501
2022-09-17,Photovoltaic,77.934
2022-09-17,Wind,136.672
2022-09-18,Biomass,28.392
2022-09-18,Geothermal,14.86
2022-09-18,Hydro,57.118
2022-09-18,Photovoltaic,114.368
2022-09-18,Wind,45.403
2022-09-19,Biomass,41.714
2022-09-19,Geothermal,14.85
2022-09-19,Hydro,55.624
2022-09-19,Photovoltaic,90.742
2022-09-19,Wind,43.412
2022-09-20,Biomass,48.968
2022-09-20,Geothermal,14.84
2022-09-20,Hydro,52.74
2022-09-20,Photovoltaic,91.092
2022-09-20,Wind,20.034
2022-09-21,Biomass,49.026
2022-09-21,Geothermal,15.17
2022-09-21,Hydro,54.197
2022-09-21,Photovoltaic,86.611
2022-09-21,Wind,56.606
2022-09-22,Biomass,43.694
2022-09-22,Geothermal,15.120000000000001
2022-09-22,Hydro,66.331
2022-09-22,Photovoltaic,88.082
2022-09-22,Wind,53.021
2022-09-23,Biomass,45.178
2022-09-23,Geothermal,15.11
2022-09-23,Hydro,63.556
2022-09-23,Photovoltaic,97.582
2022-09-23,Wind,44.122
2022-09-24,Biomass,36.237
2022-09-24,Geothermal,14.81
2022-09-24,Hydro,62.543
2022-09-24,Photovoltaic,56.558
2022-09-24,Wind,49.451
2022-09-25,Biomass,29.583000000000002
2022-09-25,Geothermal,14.03
2022-09-25,Hydro,56.587
2022-09-25,Photovoltaic,43.161
2022-09-25,Wind,74.295
2022-09-26,Biomass,39.233
2022-09-26,Geothermal,14.77
2022-09-26,Hydro,67.80499999999999
2022-09-26,Photovoltaic,53.019
2022-09-26,Wind,68.056
2022-09-27,Biomass,40.312
2022-09-27,Geothermal,14.89
2022-09-27,Hydro,61.506
2022-09-27,Photovoltaic,86.726
2022-09-27,Wind,126.078
2022-09-28,Biomass,43.948
2022-09-28,Geothermal,14.879999999999999
2022-09-28,Hydro,69.883
2022-09-28,Photovoltaic,64.193
2022-09-28,Wind,123.128
2022-09-29,Biomass,45.712
2022-09-29,Geothermal,14.81
2022-09-29,Hydro,73.428
2022-09-29,Photovoltaic,60.883
2022-09-29,Wind,96.279
2022-09-30,Biomass,43.388
2022-09-30,Geothermal,14.95
2022-09-30,Hydro,82.62
2022-09-30,Photovoltaic,42.622
2022-09-30,Wind,76.947
2022-10-01,Biomass,32.982
2022-10-01,Geothermal,14.93
2022-10-01,Hydro,54.355
2022-10-01,Photovoltaic,85.377
2022-10-01,Wind,100.005
2022-10-02,Biomass,28.025
2022-10-02,Geothermal,14.85
2022-10-02,Hydro,51.842
2022-10-02,Photovoltaic,96.572
2022-10-02,Wind,94.415
2022-10-03,Biomass,40.132
2022-10-03,Geothermal,14.879999999999999
2022-10-03,Hydro,66.664
2022-10-03,Photovoltaic,85.599
2022-10-03,Wind,71.701
2022-10-04,Biomass,44.418
2022-10-04,Geothermal,14.51
2022-10-04,Hydro,66.49
2022-10-04,Photovoltaic,78.202
2022-10-04,Wind,33.017
2022-10-05,Biomass,46.157000000000004
2022-10-05,Geothermal,14.709999999999999
2022-10-05,Hydro,64.407
2022-10-05,Photovoltaic,80.663
2022-10-05,Wind,22.762
2022-10-06,Biomass,49.423
2022-10-06,Geothermal,14.83
2022-10-06,Hydro,61.701
2022-10-06,Photovoltaic,78.323
2022-10-06,Wind,14.682
2022-10-07,Biomass,44.339999999999996
2022-10-07,Geothermal,14.84
2022-10-07,Hydro,65.691
2022-10-07,Photovoltaic,82.21199999999999
2022-10-07,Wind,20.63
2022-10-08,Biomass,35.621
2022-10-08,Geothermal,14.879999999999999
2022-10-08,Hydro,56.502
2022-10-08,Photovoltaic,79.088
2022-10-08,Wind,11.068
2022-10-09,Biomass,33.335
2022-10-09,Geothermal,14.879999999999999
2022-10-09,Hydro,50.618
2022-10-09,Photovoltaic,54.338
2022-10-09,Wind,13.59
2022-10-10,Biomass,46.979
2022-10-10,Geothermal,14.67
2022-10-10,Hydro,60.608000000000004
2022-10-10,Photovoltaic,39.058
2022-10-10,Wind,16.018
2022-10-11,Biomass,50.126
2022-10-11,Geothermal,14.549999999999999
2022-10-11,Hydro,56.485
2022-10-11,Photovoltaic,71.364
2022-10-11,Wind,32.554
2022-10-12,Biomass,50.975
2022-10-12,Geothermal,14.399999999999999
2022-10-12,Hydro,53.348
2022-10-12,Photovoltaic,65.62
2022-10-12,Wind,18.181
2022-10-13,Biomass,51.022
2022-10-13,Geothermal,14.64
2022-10-13,Hydro,49.703
2022-10-13,Photovoltaic,45.722
2022-10-13,Wind,36.2
2022-10-14,Biomass,47.582
2022-10-14,Geothermal,14.65
2022-10-14,Hydro,49.949
2022-10-14,Photovoltaic,67.659
2022-10-14,Wind,79.849
2022-10-15,Biomass,40.78
2022-10-15,Geothermal,14.85
2022-10-15,Hydro,44.566
2022-10-15,Photovoltaic,76.017
2022-10-15,Wind,19.526
2022-10-16,Biomass,37.679
2022-10-16,Geothermal,14.86
2022-10-16,Hydro,41.155
2022-10-16,Photovoltaic,74.196
2022-10-16,Wind,4.648
2022-10-17,Biomass,48.914
2022-10-17,Geothermal,14.8
2022-10-17,Hydro,57.928
2022-10-17,Photovoltaic,69.014
2022-10-17,Wind,11.447
2022-10-18,Biomass,52.9
2022-10-18,Geothermal,14.7
2022-10-18,Hydro,57.113
2022-10-18,Photovoltaic,72.364
2022-10-18,Wind,12.32
2022-10-19,Biomass,51.692
2022-10-19,Geothermal,14.79
2022-10-19,Hydro,48.312
2022-10-19,Photovoltaic,68.858
2022-10-19,Wind,48.738
2022-10-20,Biomass,50.376
2022-10-20,Geothermal,14.85
2022-10-20,Hydro,50.361
2022-10-20,Photovoltaic,65.244
2022-10-20,Wind,32.277
2022-10-21,Biomass,51.508
2022-10-21,Geothermal,14.83
2022-10-21,Hydro,49.153999999999996
2022-10-21,Photovoltaic,39.795
2022-10-21,Wind,30.762
2022-10-22,Biomass,38.074
2022-10-22,Geothermal,14.54
2022-10-22,Hydro,71.603
2022-10-22,Photovoltaic,47.124
2022-10-22,Wind,83.468
2022-10-23,Biomass,36.918
2022-10-23,Geothermal,14.57
2022-10-23,Hydro,81.858
2022-10-23,Photovoltaic,55.272
2022-10-23,Wind,33.092999999999996
2022-10-24,Biomass,47.757
2022-10-24,Geothermal,14.42
2022-10-24,Hydro,87.899
2022-10-24,Photovoltaic,52.55
2022-10-24,Wind,64.636
2022-10-25,Biomass,49.808
2022-10-25,Geothermal,14.6
2022-10-25,Hydro,104.75
2022-10-25,Photovoltaic,55.512
2022-10-25,Wind,50.218
2022-10-26,Biomass,52.976
2022-10-26,Geothermal,14.61
2022-10-26,Hydro,112.502
2022-10-26,Photovoltaic,61.864000000000004
2022-10-26,Wind,14.794
2022-10-27,Biomass,54.277
2022-10-27,Geothermal,14.62
2022-10-27,Hydro,85.762
2022-10-27,Photovoltaic,59.345
2022-10-27,Wind,17.787
2022-10-28,Biomass,52.825
2022-10-28,Geothermal,14.629999999999999
2022-10-28,Hydro,83.914
2022-10-28,Photovoltaic,67.613
2022-10-28,Wind,22.453
2022-10-29,Biomass,44.848
2022-10-29,Geothermal,14.7
2022-10-29,Hydro,74.995
2022-10-29,Photovoltaic,75.352
2022-10-29,Wind,26.315
2022-10-30,Biomass,44.203
2022-10-30,Geothermal,14.049999999999999
2022-10-30,Hydro,62.04
2022-10-30,Photovoltaic,77.812
2022-10-30,Wind,19.78
2022-10-31,Biomass,46.907
2022-10-31,Geothermal,14.65
2022-10-31,Hydro,71.45
2022-10-31,Photovoltaic,75.865
2022-10-31,Wind,14.16
2022-11-01,Biomass,38.739
2022-11-01,Geothermal,14.719999999999999
2022-11-01,Hydro,66.332
2022-11-01,Photovoltaic,52.507
2022-11-01,Wind,7.232
2022-11-02,Biomass,51.774
2022-11-02,Geothermal,14.7
2022-11-02,Hydro,81.266
2022-11-02,Photovoltaic,48.417
2022-11-02,Wind,10.501
2022-11-03,Biomass,53.833999999999996
2022-11-03,Geothermal,14.42
2022-11-03,Hydro,78.706
2022-11-03,Photovoltaic,40.910000000000004
2022-11-03,Wind,36.118
2022-11-04,Biomass,46.34
2022-11-04,Geothermal,14.59
2022-11-04,Hydro,88.217
2022-11-04,Photovoltaic,43.696
2022-11-04,Wind,113.7
2022-11-05,Biomass,36.377
2022-11-05,Geothermal,14.75
2022-11-05,Hydro,69.59700000000001
2022-11-05,Photovoltaic,50.071
2022-11-05,Wind,96.646
2022-11-06,Biomass,33.236
2022-11-06,Geothermal,14.8
2022-11-06,Hydro,62.900999999999996
2022-11-06,Photovoltaic,62.487
2022-11-06,Wind,107.202
2022-11-07,Biomass,49.384
2022-11-07,Geothermal,14.64
2022-11-07,Hydro,78.642
2022-11-07,Photovoltaic,65.567
2022-11-07,Wind,18.052
2022-11-08,Biomass,52.913
2022-11-08,Geothermal,14.61
2022-11-08,Hydro,77.842
2022-11-08,Photovoltaic,57.949
2022-11-08,Wind,3.4979999999999998
2022-11-09,Biomass,51.462
2022-11-09,Geothermal,14.43
2022-11-09,Hydro,99.885
2022-11-09,Photovoltaic,41.757
2022-11-09,Wind,16.028
2022-11-10,Biomass,50.534
2022-11-10,Geothermal,14.62
2022-11-10,Hydro,77.304
2022-11-10,Photovoltaic,35.053
2022-11-10,Wind,19.592
2022-11-11,Biomass,42.952
2022-11-11,Geothermal,14.82
2022-11-11,Hydro,79.341
2022-11-11,Photovoltaic,48.088
2022-11-11,Wind,79.081
2022-11-12,Biomass,40.441
2022-11-12,Geothermal,14.85
2022-11-12,Hydro,69.291
2022-11-12,Photovoltaic,24.425
2022-11-12,Wind,81.832
2022-11-13,Biomass,37.955999999999996
2022-11-13,Geothermal,14.85
2022-11-13,Hydro,53.462
2022-11-13,Photovoltaic,46.012
2022-11-13,Wind,23.657
2022-11-14,Biomass,51.642
2022-11-14,Geothermal,14.68
2022-11-14,Hydro,75.676
2022-11-14,Photovoltaic,32.033
2022-11-14,Wind,21.618
2022-11-15,Biomass,53.667
2022-11-15,Geothermal,14.459999999999999
2022-11-15,Hydro,73.553
2022-11-15,Photovoltaic,25.232
2022-11-15,Wind,40.199
2022-11-16,Biomass,47.983
2022-11-16,Geothermal,14.459999999999999
2022-11-16,Hydro,94.643
2022-11-16,Photovoltaic,21.829
2022-11-16,Wind,90.748
2022-11-17,Biomass,44.403
2022-11-17,Geothermal,14.77
2022-11-17,Hydro,76.031
2022-11-17,Photovoltaic,37.354
2022-11-17,Wind,77.044
2022-11-18,Biomass,44.769
2022-11-18,Geothermal,14.879999999999999
2022-11-18,Hydro,86.152
2022-11-18,Photovoltaic,44.042
2022-11-18,Wind,131.991
2022-11-19,Biomass,36.209
2022-11-19,Geothermal,14.82
2022-11-19,Hydro,76.521
2022-11-19,Photovoltaic,18.382
2022-11-19,Wind,100.456
2022-11-20,Biomass,33.97
2022-11-20,Geothermal,14.87
2022-11-20,Hydro,60.191
2022-11-20,Photovoltaic,44.827
2022-11-20,Wind,87.939
2022-11-21,Biomass,48.603
2022-11-21,Geothermal,14.91
2022-11-21,Hydro,86.068
2022-11-21,Photovoltaic,50.128
2022-11-21,Wind,94.306
2022-11-22,Biomass,47.123
2022-11-22,Geothermal,14.78
2022-11-22,Hydro,94.029
2022-11-22,Photovoltaic,12.76
2022-11-22,Wind,179.27
2022-11-23,Biomass,47.873
2022-11-23,Geothermal,14.879999999999999
2022-11-23,Hydro,91.801
2022-11-23,Photovoltaic,50.658
2022-11-23,Wind,99.664
2022-11-24,Biomass,50.638
2022-11-24,Geothermal,14.879999999999999
2022-11-24,Hydro,88.396
2022-11-24,Photovoltaic,55.888
2022-11-24,Wind,39.033
2022-11-25,Biomass,51.828
2022-11-25,Geothermal,14.879999999999999
2022-11-25,Hydro,80.254
2022-11-25,Photovoltaic,36.28
2022-11-25,Wind,19.14
2022-11-26,Biomass,36.267
2022-11-26,Geothermal,14.879999999999999
2022-11-26,Hydro,83.045
2022-11-26,Photovoltaic,27.429
2022-11-26,Wind,99.342
2022-11-27,Biomass,31.062
2022-11-27,Geothermal,14.77
2022-11-27,Hydro,86.03
2022-11-27,Photovoltaic,44.722
2022-11-27,Wind,109.009
2022-11-28,Biomass,53.631
2022-11-28,Geothermal,14.89
2022-11-28,Hydro,89.365
2022-11-28,Photovoltaic,25.564
2022-11-28,Wind,20.741
2022-11-29,Biomass,60.654
2022-11-29,Geothermal,14.8
2022-11-29,Hydro,92.67399999999999
2022-11-29,Photovoltaic,22.422
2022-11-29,Wind,31.678
2022-11-30,Biomass,59.899
2022-11-30,Geothermal,15.120000000000001
2022-11-30,Hydro,89.693
2022-11-30,Photovoltaic,28.558
2022-11-30,Wind,104.57300000000001
2022-12-01,Biomass,56.258
2022-12-01,Geothermal,14.49
2022-12-01,Hydro,79.342
2022-12-01,Photovoltaic,36.275
2022-12-01,Wind,57.039
2022-12-02,Biomass,56.433
2022-12-02,Geothermal,14.66
2022-12-02,Hydro,79.751
2022-12-02,Photovoltaic,20.338
2022-12-02,Wind,30.173000000000002
2022-12-03,Biomass,44.323
2022-12-03,Geothermal,14.879999999999999
2022-12-03,Hydro,58.062
2022-12-03,Photovoltaic,12.667
2022-12-03,Wind,75.996
2022-12-04,Biomass,40.523
2022-12-04,Geothermal,14.54
2022-12-04,Hydro,74.257
2022-12-04,Photovoltaic,28.079
2022-12-04,Wind,52.156
2022-12-05,Biomass,54.062
2022-12-05,Geothermal,14.51
2022-12-05,Hydro,94.508
2022-12-05,Photovoltaic,31.698999999999998
2022-12-05,Wind,36.812
2022-12-06,Biomass,59.302
2022-12-06,Geothermal,14.84
2022-12-06,Hydro,91.541
2022-12-06,Photovoltaic,33.154
2022-12-06,Wind,34.313
2022-12-07,Biomass,61.168
2022-12-07,Geothermal,14.83
2022-12-07,Hydro,91.022
2022-12-07,Photovoltaic,31.087
2022-12-07,Wind,8.627
2022-12-08,Biomass,51.974
2022-12-08,Geothermal,14.879999999999999
2022-12-08,Hydro,77.082
2022-12-08,Photovoltaic,31.837
2022-12-08,Wind,54.32
2022-12-09,Biomass,51.516
2022-12-09,Geothermal,14.83
2022-12-09,Hydro,83.643
2022-12-09,Photovoltaic,9.853
2022-12-09,Wind,130.834
2022-12-10,Biomass,46.172
2022-12-10,Geothermal,14.87
2022-12-10,Hydro,67.195
2022-12-10,Photovoltaic,10.825000000000001
2022-12-10,Wind,130.262
2022-12-11,Biomass,43.572
2022-12-11,Geothermal,14.97
2022-12-11,Hydro,77.481
2022-12-11,Photovoltaic,33.89
2022-12-11,Wind,128.068
2022-12-12,Biomass,58.441
2022-12-12,Geothermal,15.08
2022-12-12,Hydro,102.072
2022-12-12,Photovoltaic,40.069
2022-12-12,Wind,43.044
2022-12-13,Biomass,58.809
2022-12-13,Geothermal,14.879999999999999
2022-12-13,Hydro,111.331
2022-12-13,Photovoltaic,10.209000000000001
2022-12-13,Wind,50.948
2022-12-14,Biomass,60.598
2022-12-14,Geothermal,14.879999999999999
2022-12-14,Hydro,98.517
2022-12-14,Photovoltaic,11.614
2022-12-14,Wind,79.38
2022-12-15,Biomass,56.355
2022-12-15,Geothermal,14.6
2022-12-15,Hydro,106.035
2022-12-15,Photovoltaic,16.111
2022-12-15,Wind,82.197
2022-12-16,Biomass,53.856
2022-12-16,Geothermal,14.77
2022-12-16,Hydro,98.747
2022-12-16,Photovoltaic,17.809
2022-12-16,Wind,111.391
2022-12-17,Biomass,42.461
2022-12-17,Geothermal,14.879999999999999
2022-12-17,Hydro,84.076
2022-12-17,Photovoltaic,34.998
2022-12-17,Wind,57.989
2022-12-18,Biomass,37.907
2022-12-18,Geothermal,14.96
2022-12-18,Hydro,73.524
2022-12-18,Photovoltaic,41.962
2022-12-18,Wind,35.857
2022-12-19,Biomass,48.158
2022-12-19,Geothermal,14.96
2022-12-19,Hydro,75.288
2022-12-19,Photovoltaic,33.813
2022-12-19,Wind,25.36
2022-12-20,Biomass,49.755
2022-12-20,Geothermal,14.879999999999999
2022-12-20,Hydro,76.639
2022-12-20,Photovoltaic,33.962
2022-12-20,Wind,7.626
2022-12-21,Biomass,48.208999999999996
2022-12-21,Geothermal,14.77
2022-12-21,Hydro,80.299
2022-12-21,Photovoltaic,28.553
2022-12-21,Wind,27.948999999999998
2022-12-22,Biomass,44.425
2022-12-22,Geothermal,14.719999999999999
2022-12-22,Hydro,79.1
2022-12-22,Photovoltaic,27.605999999999998
2022-12-22,Wind,46.252
2022-12-23,Biomass,38.746
2022-12-23,Geothermal,14.879999999999999
2022-12-23,Hydro,69.876
2022-12-23,Photovoltaic,30.001
2022-12-23,Wind,61.223
2022-12-24,Biomass,29.671
2022-12-24,Geothermal,14.879999999999999
2022-12-24,Hydro,63.865
2022-12-24,Photovoltaic,21.55
2022-12-24,Wind,61.084
2022-12-25,Biomass,29.801000000000002
2022-12-25,Geothermal,14.879999999999999
2022-12-25,Hydro,55.006
2022-12-25,Photovoltaic,31.587
2022-12-25,Wind,16.965
2022-12-26,Biomass,30.96
2022-12-26,Geothermal,14.879999999999999
2022-12-26,Hydro,65.794
2022-12-26,Photovoltaic,25.755
2022-12-26,Wind,47.567
2022-12-27,Biomass,38.195
2022-12-27,Geothermal,14.87
2022-12-27,Hydro,59.961
2022-12-27,Photovoltaic,37.355
2022-12-27,Wind,55.718
2022-12-28,Biomass,37.516
2022-12-28,Geothermal,14.879999999999999
2022-12-28,Hydro,78.129
2022-12-28,Photovoltaic,35.403999999999996
2022-12-28,Wind,27.229
2022-12-29,Biomass,37.079
2022-12-29,Geothermal,14.82
2022-12-29,Hydro,68.422
2022-12-29,Photovoltaic,30.662
2022-12-29,Wind,44.78
2022-12-30,Biomass,33.47
2022-12-30,Geothermal,14.79
2022-12-30,Hydro,82.614
2022-12-30,Photovoltaic,25.269
2022-12-30,Wind,73.586
2022-12-31,Biomass,37.161
2022-12-31,Geothermal,14.879999999999999
2022-12-31,Hydro,61.335
2022-12-31,Photovoltaic,34.999
2022-12-31,Wind,22.023
2023-01-01,Biomass,26.877
2023-01-01,Geothermal,14.879999999999999
2023-01-01,Hydro,50.263
2023-01-01,Photovoltaic,35.586
2023-01-01,Wind,5.861
2023-01-02,Biomass,33.052
2023-01-02,Geothermal,14.78
2023-01-02,Hydro,56.387
2023-01-02,Photovoltaic,25.424
2023-01-02,Wind,18.817
2023-01-03,Biomass,33.341
2023-01-03,Geothermal,14.78
2023-01-03,Hydro,65.563
2023-01-03,Photovoltaic,21.614
2023-01-03,Wind,11.394
2023-01-04,Biomass,29.71
2023-01-04,Geothermal,14.719999999999999
2023-01-04,Hydro,78.995
2023-01-04,Photovoltaic,30.72
2023-01-04,Wind,17.508
2023-01-05,Biomass,31.921
2023-01-05,Geothermal,14.82
2023-01-05,Hydro,63.393
2023-01-05,Photovoltaic,34.919
2023-01-05,Wind,36.78
2023-01-06,Biomass,33.208
2023-01-06,Geothermal,14.879999999999999
2023-01-06,Hydro,53.025
2023-01-06,Photovoltaic,25.251
2023-01-06,Wind,14.549
2023-01-07,Biomass,31.698
2023-01-07,Geothermal,14.879999999999999
2023-01-07,Hydro,47.783
2023-01-07,Photovoltaic,24.902
2023-01-07,Wind,8.548
2023-01-08,Biomass,29.947
2023-01-08,Geothermal,14.87
2023-01-08,Hydro,45.357
2023-01-08,Photovoltaic,28.002000000000002
2023-01-08,Wind,69.868
2023-01-09,Biomass,43.477000000000004
2023-01-09,Geothermal,14.6
2023-01-09,Hydro,65.165
2023-01-09,Photovoltaic,16.159
2023-01-09,Wind,170.814
2023-01-10,Biomass,45.936
2023-01-10,Geothermal,14.879999999999999
2023-01-10,Hydro,78.666
2023-01-10,Photovoltaic,46.682
2023-01-10,Wind,161.214
2023-01-11,Biomass,48.032
2023-01-11,Geothermal,14.879999999999999
2023-01-11,Hydro,74.611
2023-01-11,Photovoltaic,43.903999999999996
2023-01-11,Wind,111.542
2023-01-12,Biomass,48.616
2023-01-12,Geothermal,14.87
2023-01-12,Hydro,74.068
2023-01-12,Photovoltaic,41.608
2023-01-12,Wind,68.715
2023-01-13,Biomass,49.618
2023-01-13,Geothermal,13.37
2023-01-13,Hydro,71.146
2023-01-13,Photovoltaic,29.781
2023-01-13,Wind,54.434
2023-01-14,Biomass,42.644999999999996
2023-01-14,Geothermal,14.879999999999999
2023-01-14,Hydro,60.027
2023-01-14,Photovoltaic,48.993
2023-01-14,Wind,64.095
2023-01-15,Biomass,39.756
2023-01-15,Geothermal,14.84
2023-01-15,Hydro,47.861
2023-01-15,Photovoltaic,30.013
2023-01-15,Wind,84.023
2023-01-16,Biomass,50.966
2023-01-16,Geothermal,14.87
2023-01-16,Hydro,74.28
2023-01-16,Photovoltaic,19.107
2023-01-16,Wind,147.037
2023-01-17,Biomass,52.87
2023-01-17,Geothermal,14.85
2023-01-17,Hydro,74.575
2023-01-17,Photovoltaic,11.805
2023-01-17,Wind,164.329
2023-01-18,Biomass,52.294
2023-01-18,Geothermal,14.48
2023-01-18,Hydro,79.51
2023-01-18,Photovoltaic,22.316
2023-01-18,Wind,141.776
2023-01-19,Biomass,50.944
2023-01-19,Geothermal,15.0
2023-01-19,Hydro,100.919
2023-01-19,Photovoltaic,29.118
2023-01-19,Wind,96.211
2023-01-20,Biomass,53.211
2023-01-20,Geothermal,14.73
2023-01-20,Hydro,91.967
2023-01-20,Photovoltaic,26.818
